OTU,Sample,Abundance,Sample_Name,PalmID,Especie,Estadio,Age_Group,Procedencia,Habitat,Region,FirstBM,TypeBM_Updated,TypeBM,HumanBM,MammalBM,BirdBM,ReptileBM,NumberBM,SecondBM,ThirdBM,FourthBM,FifthBM,PCR_Results_121_122,PCR_Results_duplex_Trangeli,PCR_Results_duplex_Tcruzi,Coinfection,Infection_Type,SingleInf_Tcruzi,Kingdom,Phylum,Class,Order,Family,Genus,Species
101637aba474a6614786486ad42acb11,G9.P2,0.3246753246753247,182,CHOR1P2,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Mus,Bird,Mix,No,Yes,Yes,No,Three,Thraupis,Odocoileus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A6.P1,0.32265446224256294,6,CC3,R. pallescens,N5,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Other,Mammal,Yes,Yes,No,No,Three,Other,Potos,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A10.P1,0.3076923076923077,10,CC3,R. pallescens,N3,N1_N3,Cerro Cama,Pasture,La Chorrera,Heteromys,Mammal,Mammal,No,Yes,No,No,Three,Other,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A4.P1,0.28125,4,CC3,R. pallescens,N5,N4_Adult,Cerro Cama,Pasture,La Chorrera,Heteromys,Mammal,Mix,Yes,Yes,Yes,No,Three,Piranga,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A11.P3,0.2739273927392739,228,SF4,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E6.P3,0.26666666666666666,346,SF6,R. pallescens,N3,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,No,Yes,Yes,No,Two,Piranga,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B11.P1,0.26666666666666666,25,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B12.P1,0.2627986348122867,26,CA1P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Piranga,Bird,Mix,Yes,Yes,Yes,No,Four,Metachirus,Human,Mus,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B8.P1,0.24795640326975477,22,CA1P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,Yes,No,No,No,Three,Human,Metachirus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E1.P3,0.24364896073903003,341,SF6,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A11.P1,0.24127906976744187,11,CC3,R. pallescens,N2,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,Three,Mus,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D4.P1,0.2401129943502825,42,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B9.P1,0.2358490566037736,23,CA1P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E2.P1,0.22300884955752212,54,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Mus,Other,Mammal,Yes,Yes,No,No,Three,Human,Other,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G7.P1,0.22058823529411764,83,HN11,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C2.P1,0.20977917981072555,28,CA1P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B4.P1,0.20765027322404372,18,CA1P17,R. pallescens,Adult,N4_Adult,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A2.P1,0.20518867924528303,2,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Piranga,Bird,Bird,No,No,Yes,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D5.P1,0.20052770448548812,43,CA3P17,R. pallescens,Adult,N4_Adult,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G6.P1,0.2,82,HN10,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B5.P2,0.18859649122807018,117,HN9,R. pallescens,N5,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B8.P2,0.18339100346020762,120,HN9,R. pallescens,N3,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G3.P2,0.1782178217821782,176,CHOR1P1,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E3.P1,0.17475728155339806,55,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B1.P1,0.17174515235457063,13,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E4.P2,0.1694915254237288,152,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E9.P2,0.16834170854271358,158,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H7.P1,0.16591928251121077,95,HN5,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Bird,Mix,Yes,Yes,Yes,No,Three,Human,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H3.P3,0.16013071895424835,400,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Didelphis,Bos,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A12.P1,0.15789473684210525,12,CC3,R. pallescens,N2,N1_N3,Cerro Cama,Pasture,La Chorrera,Mus,Mammal,Mammal,No,Yes,No,No,Two,Bos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D8.P2,0.1557377049180328,144,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H5.P1,0.13861386138613863,93,HN5,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Human,Bird,Mix,Yes,Yes,Yes,No,Three,Mus,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A9.P1,0.136986301369863,9,CC3,R. pallescens,N3,N1_N3,Cerro Cama,Pasture,La Chorrera,Thraupis,Bird,Bird,No,No,Yes,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A1.P1,0.13284132841328414,1,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C11.P3,0.13266998341625208,267,SF10,R. pallescens,N2,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Other,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C8.P3,0.13092979127134724,264.5,SF10,R. pallescens,N1,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Didelphis,Human,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H12.P1,0.1267605633802817,101,HN5,R. pallescens,N3,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Bird,No,No,Yes,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E8.P1,0.12607449856733524,60,CA8P17,R. pallescens,N4,N4_Adult,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B3.P1,0.11946902654867257,15,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Canis,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Positive,Positive,No,Trangeli,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A5.P3,0.10995850622406639,222,SF3,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Didelphis,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C12.P1,0.10968921389396709,38,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,F8.P1,0.10869565217391304,72,CA11P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,Yes,No,No,No,Three,Human,Philander,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C9.P3,0.10841654778887304,265,SF10,R. pallescens,N4,N4_Adult,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Didelphis,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D7.P1,0.10194174757281553,47,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E6.P1,0.10108303249097472,58,CA7P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Human,Other,Mammal,Yes,Yes,No,No,Two,Other,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D3.P1,0.09859154929577464,41,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D12.P1,0.09844559585492228,52,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A2.P4,0.09838709677419355,412,SF15,R. pallescens,Adult,N4_Adult,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Five,Mus,Human,Metachirus,Didelphis,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H9.P1,0.09831460674157304,98,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B7.P1,0.0975609756097561,21,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Mus,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A3.P1,0.09655172413793103,3,CC2,R. pallescens,N3,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Bird,Mix,Yes,Yes,Yes,No,Three,Piranga,Other,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E5.P1,0.09602649006622517,57,CA7P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Bos,Mammal,Mammal,Yes,Yes,No,No,Three,Mus,Human,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C1.P1,0.09386281588447654,27,CA1P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B6.P1,0.09359605911330049,20,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E10.P3,0.09274193548387097,356,SF7,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,Yes,Yes,Yes,No,Four,Piranga,Human,Thraupis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G8.P1,0.09225092250922509,84,HN11,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Mix,No,Yes,Yes,No,Four,Other,Mus,Philander,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D6.P1,0.09183673469387756,44,CA3P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E8.P3,0.0916030534351145,348,SF7,R. pallescens,N5,N4_Adult,Veraguas,Pasture,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C4.P1,0.09154929577464789,30,CA1P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B10.P1,0.08904109589041095,24,CA1P17,R. pallescens,Adult,N4_Adult,Capira,Pasture,Capira,Mus,Other,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E4.P1,0.08504398826979472,56,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Human,Other,Mammal,Yes,Yes,No,No,Three,Other,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,B5.P1,0.08311688311688312,19,CA1P17,R. pallescens,N4,N4_Adult,Capira,Pasture,Capira,Mus,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Metachirus,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C3.P1,0.08133971291866028,29,CA1P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Bos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,A5.P1,0.08132530120481928,5,CC3,R. pallescens,N4,N4_Adult,Cerro Cama,Pasture,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,D2.P1,0.07941176470588235,40,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Reptile,Mix,No,Yes,No,Yes,Two,Mabuya,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,F8.P3,0.07881773399014778,375,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,F9.P3,0.0783289817232376,376,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,F6.P1,0.07804878048780488,70,CA11P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,H5.P3,0.0773286467486819,402,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E9.P3,0.07714285714285714,353,SF7,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,E12.P1,0.07692307692307693,64,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Other,Other,Mix,No,Yes,Yes,No,Three,Mus,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G11.P1,0.07526881720430108,87,HN2,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,G1.P1,0.07482993197278912,77,LP3_Capira0317,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,C10.P1,0.07430340557275542,36,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Other,Mammal,Yes,Yes,No,No,Three,Mus,Other,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
101637aba474a6614786486ad42acb11,F1.P1,0.07428571428571429,65,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Potos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis
